401011,TX-Spine-T1-Cortical-M
401012,TX-Spine-T1-Trabecular-M
401013,TX-Spine-T1-Endplate-superior-M
401014,TX-Spine-T1-Endplate-superior-null-M
401015,TX-Spine-T1-Endplate-inferior-M
401016,TX-Spine-T1-Endplate-inferior-null-M
401017,TX-Spine-T1-ArticularProcess-cartilage-superior-M
401018,TX-Spine-T1-ArticularProcess-cartilage-inferior-M
401021,TX-Spine-T2-Cortical-M
401022,TX-Spine-T2-Trabecular-M
401023,TX-Spine-T2-Endplate-superior-M
401024,TX-Spine-T2-Endplate-superior-null-M
401025,TX-Spine-T2-Endplate-inferior-M
401026,TX-Spine-T2-Endplate-inferior-null-M
401027,TX-Spine-T2-ArticularProcess-cartilage-superior-M
401028,TX-Spine-T2-ArticularProcess-cartilage-inferior-M
401031,TX-Spine-T3-Cortical-M
401032,TX-Spine-T3-Trabecular-M
401033,TX-Spine-T3-Endplate-superior-M
401034,TX-Spine-T3-Endplate-superior-null-M
401035,TX-Spine-T3-Endplate-inferior-M
401036,TX-Spine-T3-Endplate-inferior-null-M
401037,TX-Spine-T3-ArticularProcess-cartilage-superior-M
401038,TX-Spine-T3-ArticularProcess-cartilage-inferior-M
401041,TX-Spine-T4-Cortical-M
401042,TX-Spine-T4-Trabecular-M
401043,TX-Spine-T4-Endplate-superior-M
401044,TX-Spine-T4-Endplate-superior-null-M
401045,TX-Spine-T4-Endplate-inferior-M
401046,TX-Spine-T4-Endplate-inferior-null-M
401047,TX-Spine-T4-ArticularProcess-cartilage-superior-M
401048,TX-Spine-T4-ArticularProcess-cartilage-inferior-M
401051,TX-Spine-T5-Cortical-M
401052,TX-Spine-T5-Trabecular-M
401053,TX-Spine-T5-Endplate-superior-M
401054,TX-Spine-T5-Endplate-superior-null-M
401055,TX-Spine-T5-Endplate-inferior-M
401056,TX-Spine-T5-Endplate-inferior-null-M
401057,TX-Spine-T5-ArticularProcess-cartilage-superior-M
401058,TX-Spine-T5-ArticularProcess-cartilage-inferior-M
401061,TX-Spine-T6-Cortical-M
401062,TX-Spine-T6-Trabecular-M
401063,TX-Spine-T6-Endplate-superior-M
401064,TX-Spine-T6-Endplate-superior-null-M
401065,TX-Spine-T6-Endplate-inferior-M
401066,TX-Spine-T6-Endplate-inferior-null-M
401067,TX-Spine-T6-ArticularProcess-cartilage-superior-M
401068,TX-Spine-T6-ArticularProcess-cartilage-inferior-M
401071,TX-Spine-T7-Cortical-M
401072,TX-Spine-T7-Trabecular-M
401073,TX-Spine-T7-Endplate-superior-M
401074,TX-Spine-T7-Endplate-superior-null-M
401075,TX-Spine-T7-Endplate-inferior-M
401076,TX-Spine-T7-Endplate-inferior-null-M
401077,TX-Spine-T7-ArticularProcess-cartilage-superior-M
401078,TX-Spine-T7-ArticularProcess-cartilage-inferior-M
401081,TX-Spine-T8-Cortical-M
401082,TX-Spine-T8-Trabecular-M
401083,TX-Spine-T8-Endplate-superior-M
401084,TX-Spine-T8-Endplate-superior-null-M
401085,TX-Spine-T8-Endplate-inferior-M
401086,TX-Spine-T8-Endplate-inferior-null-M
401087,TX-Spine-T8-ArticularProcess-cartilage-superior-M
401088,TX-Spine-T8-ArticularProcess-cartilage-inferior-M
401091,TX-Spine-T9-Cortical-M
401092,TX-Spine-T9-Trabecular-M
401093,TX-Spine-T9-Endplate-superior-M
401094,TX-Spine-T9-Endplate-superior-null-M
401095,TX-Spine-T9-Endplate-inferior-M
401096,TX-Spine-T9-Endplate-inferior-null-M
401097,TX-Spine-T9-ArticularProcess-cartilage-superior-M
401098,TX-Spine-T9-ArticularProcess-cartilage-inferior-M
401101,TX-Spine-T10-Cortical-M
401102,TX-Spine-T10-Trabecular-M
401103,TX-Spine-T10-Endplate-superior-M
401104,TX-Spine-T10-Endplate-superior-null-M
401105,TX-Spine-T10-Endplate-inferior-M
401106,TX-Spine-T10-Endplate-inferior-null-M
401107,TX-Spine-T10-ArticularProcess-cartilage-superior-M
401108,TX-Spine-T10-ArticularProcess-cartilage-inferior-M
401111,TX-Spine-T11-Cortical-M
401112,TX-Spine-T11-Trabecular-M
401113,TX-Spine-T11-Endplate-superior-M
401114,TX-Spine-T11-Endplate-superior-null-M
401115,TX-Spine-T11-Endplate-inferior-M
401116,TX-Spine-T11-Endplate-inferior-null-M
401117,TX-Spine-T11-ArticularProcess-cartilage-superior-M
401118,TX-Spine-T11-ArticularProcess-cartilage-inferior-M
401121,TX-Spine-T12-Cortical-M
401122,TX-Spine-T12-Trabecular-M
401123,TX-Spine-T12-Endplate-superior-M
401124,TX-Spine-T12-Endplate-superior-null-M
401125,TX-Spine-T12-Endplate-inferior-M
401126,TX-Spine-T12-Endplate-inferior-null-M
401127,TX-Spine-T12-ArticularProcess-cartilage-superior-M
401128,TX-Spine-T12-ArticularProcess-cartilage-inferior-M
451011,TX-Spine-T1-Cortical-R
451012,TX-Spine-T1-Trabecular-R
451013,TX-Spine-T1-Endplate-superior-R
451014,TX-Spine-T1-Endplate-superior-null-R
451015,TX-Spine-T1-Endplate-inferior-R
451016,TX-Spine-T1-Endplate-inferior-null-R
451017,TX-Spine-T1-ArticularProcess-cartilage-superior-R
451018,TX-Spine-T1-ArticularProcess-cartilage-inferior-R
451021,TX-Spine-T2-Cortical-R
